2.86104,2.86105,2.86105,2.86106,2.86106,2.86105,2.86105,2.86108,2.86106,2.86105,2.86726,4.24438,4.81979,5.53332,6.17497,7.42302,
2.86104,2.86105,2.86105,2.86106,2.86106,2.86105,2.86105,2.86108,2.86106,2.86105,2.86726,4.24438,4.81979,5.53332,6.17497,7.42302,
2.86104,2.86105,2.86105,2.86106,2.86106,2.86105,2.86105,2.86108,2.86106,2.86105,2.86726,4.24438,4.81979,5.53332,6.17497,7.42302,
2.86104,2.86105,2.86105,2.86106,2.86106,2.86105,2.86105,2.86108,2.86106,2.86105,2.86726,4.24438,4.81979,5.53332,6.17497,7.42302,
2.86104,2.86105,2.86105,2.86106,2.86106,2.86105,2.86105,2.86108,2.86106,2.86105,2.86726,4.24438,4.81979,5.53332,6.17497,7.42302,
2.86104,2.86105,2.86105,2.86106,2.86106,2.86105,2.86105,2.86108,2.86106,2.86105,2.86726,4.24438,4.81979,5.53332,6.17497,7.42302,
2.8484,2.84842,2.84841,2.84842,2.84843,2.84842,2.84841,2.84844,2.84843,2.84841,2.85463,4.22575,4.8077,5.49969,6.13963,7.29934,
2.84998,2.84999,2.84999,2.85,2.85001,2.85,2.84999,2.85002,2.85001,2.84999,2.8562,4.22808,4.80921,5.5039,6.14405,7.3148,
2.85121,2.85122,2.85122,2.85123,2.85123,2.85123,2.85122,2.85125,2.85123,2.85122,2.85743,4.22989,4.81039,5.50717,6.14748,7.32683,
2.85219,2.85221,2.8522,2.85221,2.85222,2.85221,2.8522,2.85223,2.85222,2.8522,2.85842,4.23134,4.81133,5.50978,6.15023,7.33645,
