9.32117,9.32118,9.32122,9.32118,9.32122,9.32119,9.32119,9.32119,9.3212,9.3212,9.32121,9.32119,9.3212,9.32119,9.32118,9.42625,
9.32117,9.32118,9.32122,9.32118,9.32122,9.32119,9.32119,9.32119,9.3212,9.3212,9.32121,9.32119,9.3212,9.32119,9.32118,9.42625,
9.32117,9.32118,9.32122,9.32118,9.32122,9.32119,9.32119,9.32119,9.3212,9.3212,9.32121,9.32119,9.3212,9.32119,9.32118,9.42625,
9.32117,9.32118,9.32122,9.32118,9.32122,9.32119,9.32119,9.32119,9.3212,9.3212,9.32121,9.32119,9.3212,9.32119,9.32118,9.42625,
9.32117,9.32118,9.32122,9.32118,9.32122,9.32119,9.32119,9.32119,9.3212,9.3212,9.32121,9.32119,9.3212,9.32119,9.32118,9.42625,
9.3912,9.39121,9.39125,9.39121,9.39125,9.39122,9.39122,9.39122,9.39123,9.39123,9.39123,9.39122,9.39123,9.39122,9.39121,9.49627,
9.3812,9.38121,9.38124,9.3812,9.38125,9.38121,9.38122,9.38122,9.38122,9.38122,9.38123,9.38121,9.38122,9.38122,9.3812,9.48627,
9.37369,9.37371,9.37374,9.3737,9.37374,9.37371,9.37371,9.37371,9.37372,9.37372,9.37373,9.37371,9.37372,9.37371,9.3737,9.47877,
9.36786,9.36787,9.3679,9.36786,9.36791,9.36788,9.36788,9.36788,9.36788,9.36788,9.36789,9.36788,9.36788,9.36788,9.36786,9.47293,
9.33333,9.33335,9.33338,9.33334,9.33338,9.33336,9.33335,9.33336,9.33336,9.33336,9.33337,9.33335,9.33336,9.33335,9.33334,9.4279,
