5.38538,5.24681,5.10819,4.96957,5.23162,6.52517,6.43786,6.55882,7.42271,7.40318,8.11108,8.34192,8.76856,9.17503,9.27619,9.42625,
5.38538,5.24681,5.10819,4.96957,5.23162,6.52517,6.43786,6.55882,7.42271,7.40318,8.11108,8.34192,8.76856,9.17503,9.27619,9.42625,
5.38538,5.24681,5.10819,4.96957,5.23162,6.52517,6.43786,6.55882,7.42271,7.40318,8.11108,8.34192,8.76856,9.17503,9.27619,9.42625,
5.38538,5.24681,5.10819,4.96957,5.23162,6.52517,6.43786,6.55882,7.42271,7.40318,8.11108,8.34192,8.76856,9.17503,9.27619,9.42625,
5.38538,5.24681,5.10819,4.96957,5.23162,6.52517,6.43786,6.55882,7.42271,7.40318,8.11108,8.34192,8.76856,9.17503,9.27619,9.42625,
5.38538,5.24681,5.10819,4.96957,5.23162,6.52517,6.43786,6.55882,7.42271,7.40318,8.11108,8.34192,8.76856,9.17503,9.27619,9.42625,
5.37064,5.23267,5.09465,4.95663,5.16205,6.433,6.42763,6.49281,7.34892,7.34275,8.04569,8.28726,8.7121,9.1171,9.23343,9.36859,
5.37249,5.23444,5.09634,4.95825,5.17075,6.44452,6.42891,6.50106,7.35815,7.3503,8.05387,8.2941,8.71916,9.12434,9.23877,9.3758,
5.37392,5.23581,5.09766,4.95951,5.17751,6.45348,6.4299,6.50748,7.36532,7.35618,8.06022,8.29941,8.72465,9.12997,9.24293,9.3814,
5.36676,5.22881,5.09723,4.95924,5.14179,6.43123,6.42081,6.4833,7.34327,7.3303,8.03814,8.28443,8.70918,9.12006,9.23073,9.36045,
